,IVs,rsquared,adj_rsquared,summary
39,"['unemployment_2018', 'gdp_pct_change_2017_2018']",0.3932293772959383,0.3679472680166024,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.393
Model:                                      OLS   Adj. R-squared:                  0.368
Method:                           Least Squares   F-statistic:                     15.55
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           6.20e-06
Time:                                  16:57:58   Log-Likelihood:                -151.47
No. Observations:                            51   AIC:                             308.9
Df Residuals:                                48   BIC:                             314.7
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
============================================================================================
                               coef    std err          t      P>|t|      [0.025      0.975]
--------------------------------------------------------------------------------------------
const                       -3.6058      3.739     -0.964      0.340     -11.123       3.912
unemployment_2018           -0.8700      0.849     -1.024      0.311      -2.578       0.838
gdp_pct_change_2017_2018     2.6772      0.510      5.252      0.000       1.652       3.702
==============================================================================
Omnibus:                        0.225   Durbin-Watson:                   2.291
Prob(Omnibus):                  0.894   Jarque-Bera (JB):                0.218
Skew:                           0.140   Prob(JB):                        0.897
Kurtosis:                       2.844   Cond. No.                         27.1
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
7,['gdp_pct_change_2017_2018'],0.3799647772808452,0.3673109972253522,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.380
Model:                                      OLS   Adj. R-squared:                  0.367
Method:                           Least Squares   F-statistic:                     30.03
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           1.47e-06
Time:                                  16:57:57   Log-Likelihood:                -152.02
No. Observations:                            51   AIC:                             308.0
Df Residuals:                                49   BIC:                             311.9
Df Model:                                     1                                         
Covariance Type:                      nonrobust                                         
============================================================================================
                               coef    std err          t      P>|t|      [0.025      0.975]
--------------------------------------------------------------------------------------------
const                       -7.1080      1.514     -4.694      0.000     -10.151      -4.065
gdp_pct_change_2017_2018     2.7597      0.504      5.480      0.000       1.748       3.772
==============================================================================
Omnibus:                        0.079   Durbin-Watson:                   2.259
Prob(Omnibus):                  0.961   Jarque-Bera (JB):                0.279
Skew:                           0.021   Prob(JB):                        0.870
Kurtosis:                       2.640   Cond. No.                         7.29
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
10,"['gdp_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.404939703148414,0.3669571310089511,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.405
Model:                                      OLS   Adj. R-squared:                  0.367
Method:                           Least Squares   F-statistic:                     10.66
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           1.83e-05
Time:                                  16:57:57   Log-Likelihood:                -150.98
No. Observations:                            51   AIC:                             310.0
Df Residuals:                                47   BIC:                             317.7
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                   0.9860      8.016      0.123      0.903     -15.141      17.113
gdp_pct_change_2017_2018                                2.8835      0.523      5.517      0.000       1.832       3.935
married_couple_families_as_share_of_households_2018    -0.0380     18.657     -0.002      0.998     -37.571      37.495
fertility_rate_per_1000_2018                           -0.1585      0.129     -1.234      0.224      -0.417       0.100
==============================================================================
Omnibus:                        0.053   Durbin-Watson:                   2.229
Prob(Omnibus):                  0.974   Jarque-Bera (JB):                0.047
Skew:                          -0.038   Prob(JB):                        0.977
Kurtosis:                       2.872   Cond. No.                     1.53e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 1.53e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
9,"['gdp_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018']",0.3856747383641428,0.3600778524626487,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.386
Model:                                      OLS   Adj. R-squared:                  0.360
Method:                           Least Squares   F-statistic:                     15.07
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           8.35e-06
Time:                                  16:57:57   Log-Likelihood:                -151.79
No. Observations:                            51   AIC:                             309.6
Df Residuals:                                48   BIC:                             315.4
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  -2.0946      7.659     -0.273      0.786     -17.493      13.304
gdp_pct_change_2017_2018                                2.8515      0.525      5.433      0.000       1.796       3.907
married_couple_families_as_share_of_households_2018   -11.0128     16.488     -0.668      0.507     -44.164      22.138
==============================================================================
Omnibus:                        0.114   Durbin-Watson:                   2.284
Prob(Omnibus):                  0.945   Jarque-Bera (JB):                0.316
Skew:                          -0.037   Prob(JB):                        0.854
Kurtosis:                       2.621   Cond. No.                         83.9
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
23,"['2016_trump_vote', 'gdp_pct_change_2017_2018']",0.3839773236601931,0.35830971214603446,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.384
Model:                                      OLS   Adj. R-squared:                  0.358
Method:                           Least Squares   F-statistic:                     14.96
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           8.92e-06
Time:                                  16:57:58   Log-Likelihood:                -151.86
No. Observations:                            51   AIC:                             309.7
Df Residuals:                                48   BIC:                             315.5
Df Model:                                     2                                         
Covariance Type:                      nonrobust                                         
============================================================================================
                               coef    std err          t      P>|t|      [0.025      0.975]
--------------------------------------------------------------------------------------------
const                       -8.6431      3.141     -2.752      0.008     -14.958      -2.328
2016_trump_vote              3.2439      5.801      0.559      0.579      -8.421      14.909
gdp_pct_change_2017_2018     2.7470      0.508      5.411      0.000       1.726       3.768
==============================================================================
Omnibus:                        0.086   Durbin-Watson:                   2.219
Prob(Omnibus):                  0.958   Jarque-Bera (JB):                0.284
Skew:                           0.037   Prob(JB):                        0.868
Kurtosis:                       2.642   Cond. No.                         29.8
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
25,"['2016_trump_vote', 'gdp_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018']",0.3965142114442658,0.3579938419619849,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.397
Model:                                      OLS   Adj. R-squared:                  0.358
Method:                           Least Squares   F-statistic:                     10.29
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           2.53e-05
Time:                                  16:57:58   Log-Likelihood:                -151.33
No. Observations:                            51   AIC:                             310.7
Df Residuals:                                47   BIC:                             318.4
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  -1.7159      7.682     -0.223      0.824     -17.170      13.739
2016_trump_vote                                         5.8606      6.379      0.919      0.363      -6.971      18.693
gdp_pct_change_2017_2018                                2.8863      0.527      5.477      0.000       1.826       3.947
married_couple_families_as_share_of_households_2018   -17.9373     18.153     -0.988      0.328     -54.456      18.582
==============================================================================
Omnibus:                        0.101   Durbin-Watson:                   2.222
Prob(Omnibus):                  0.951   Jarque-Bera (JB):                0.285
Skew:                          -0.068   Prob(JB):                        0.867
Kurtosis:                       2.660   Cond. No.                         91.7
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
55,"['unemployment_2018', '2016_trump_vote', 'gdp_pct_change_2017_2018']",0.39559642226339,0.35701747049296806,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.396
Model:                                      OLS   Adj. R-squared:                  0.357
Method:                           Least Squares   F-statistic:                     10.25
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):           2.62e-05
Time:                                  16:57:58   Log-Likelihood:                -151.37
No. Observations:                            51   AIC:                             310.7
Df Residuals:                                47   BIC:                             318.5
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
============================================================================================
                               coef    std err          t      P>|t|      [0.025      0.975]
--------------------------------------------------------------------------------------------
const                       -4.9910      4.964     -1.005      0.320     -14.978       4.996
unemployment_2018           -0.8214      0.864     -0.951      0.347      -2.560       0.917
2016_trump_vote              2.5132      5.858      0.429      0.670      -9.271      14.298
gdp_pct_change_2017_2018     2.6720      0.514      5.195      0.000       1.637       3.707
==============================================================================
Omnibus:                        0.262   Durbin-Watson:                   2.260
Prob(Omnibus):                  0.877   Jarque-Bera (JB):                0.269
Skew:                           0.155   Prob(JB):                        0.874
Kurtosis:                       2.825   Cond. No.                         49.5
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
96,"['rpp_2018', 'unemployment_2018', 'fertility_rate_per_1000_2018']",0.15151379811703547,0.09735510437982497,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.152
Model:                                      OLS   Adj. R-squared:                  0.097
Method:                           Least Squares   F-statistic:                     2.798
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0503
Time:                                  16:57:59   Log-Likelihood:                -160.02
No. Observations:                            51   AIC:                             328.0
Df Residuals:                                47   BIC:                             335.8
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
================================================================================================
                                   coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------------------------
const                           44.6596     16.593      2.692      0.010      11.279      78.040
rpp_2018                        -0.2327      0.101     -2.305      0.026      -0.436      -0.030
unemployment_2018               -1.9315      1.036     -1.864      0.069      -4.016       0.153
fertility_rate_per_1000_2018    -0.2729      0.155     -1.762      0.085      -0.584       0.039
==============================================================================
Omnibus:                       10.039   Durbin-Watson:                   2.618
Prob(Omnibus):                  0.007   Jarque-Bera (JB):                9.755
Skew:                           1.033   Prob(JB):                      0.00762
Kurtosis:                       3.565   Cond. No.                     2.26e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 2.26e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
114,"['rpp_2018', 'unemployment_2018', '2016_trump_vote', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.18618347133171242,0.09575941259079157,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.186
Model:                                      OLS   Adj. R-squared:                  0.096
Method:                           Least Squares   F-statistic:                     2.059
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0884
Time:                                  16:57:59   Log-Likelihood:                -158.96
No. Observations:                            51   AIC:                             329.9
Df Residuals:                                45   BIC:                             341.5
Df Model:                                     5                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  55.1901     21.909      2.519      0.015      11.063      99.317
rpp_2018                                               -0.4180      0.172     -2.430      0.019      -0.765      -0.071
unemployment_2018                                      -1.3643      1.193     -1.143      0.259      -3.768       1.039
2016_trump_vote                                       -18.9859     14.788     -1.284      0.206     -48.771      10.799
married_couple_families_as_share_of_households_2018    29.5495     28.121      1.051      0.299     -27.090      86.189
fertility_rate_per_1000_2018                           -0.2654      0.178     -1.488      0.144      -0.625       0.094
==============================================================================
Omnibus:                       10.351   Durbin-Watson:                   2.517
Prob(Omnibus):                  0.006   Jarque-Bera (JB):                9.947
Skew:                           1.005   Prob(JB):                      0.00692
Kurtosis:                       3.803   Cond. No.                     3.97e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.97e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
112,"['rpp_2018', 'unemployment_2018', '2016_trump_vote', 'fertility_rate_per_1000_2018']",0.1662153114007917,0.09371229500086065,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.166
Model:                                      OLS   Adj. R-squared:                  0.094
Method:                           Least Squares   F-statistic:                     2.293
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0737
Time:                                  16:57:59   Log-Likelihood:                -159.58
No. Observations:                            51   AIC:                             329.2
Df Residuals:                                46   BIC:                             338.8
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
================================================================================================
                                   coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------------------------
const                           57.4028     21.832      2.629      0.012      13.457     101.349
rpp_2018                        -0.3377      0.154     -2.188      0.034      -0.648      -0.027
unemployment_2018               -1.9816      1.040     -1.905      0.063      -4.075       0.112
2016_trump_vote                -11.8399     13.147     -0.901      0.372     -38.303      14.623
fertility_rate_per_1000_2018    -0.2095      0.170     -1.230      0.225      -0.552       0.133
==============================================================================
Omnibus:                        9.874   Durbin-Watson:                   2.582
Prob(Omnibus):                  0.007   Jarque-Bera (JB):                9.525
Skew:                           1.019   Prob(JB):                      0.00854
Kurtosis:                       3.573   Cond. No.                     3.23e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.23e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
82,"['rpp_2018', '2016_trump_vote', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.1625504816902239,0.0897287844458956,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.163
Model:                                      OLS   Adj. R-squared:                  0.090
Method:                           Least Squares   F-statistic:                     2.232
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0801
Time:                                  16:57:59   Log-Likelihood:                -159.69
No. Observations:                            51   AIC:                             329.4
Df Residuals:                                46   BIC:                             339.0
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  46.6941     20.678      2.258      0.029       5.071      88.318
rpp_2018                                               -0.4483      0.171     -2.628      0.012      -0.792      -0.105
2016_trump_vote                                       -22.1145     14.581     -1.517      0.136     -51.465       7.236
married_couple_families_as_share_of_households_2018    45.3750     24.559      1.848      0.071      -4.060      94.810
fertility_rate_per_1000_2018                           -0.2609      0.179     -1.458      0.152      -0.621       0.099
==============================================================================
Omnibus:                        6.912   Durbin-Watson:                   2.496
Prob(Omnibus):                  0.032   Jarque-Bera (JB):                5.927
Skew:                           0.787   Prob(JB):                       0.0516
Kurtosis:                       3.559   Cond. No.                     3.60e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.6e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
111,"['rpp_2018', 'unemployment_2018', '2016_trump_vote']",0.1388134036365879,0.08384404642190202,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.139
Model:                                      OLS   Adj. R-squared:                  0.084
Method:                           Least Squares   F-statistic:                     2.525
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0689
Time:                                  16:57:59   Log-Likelihood:                -160.40
No. Observations:                            51   AIC:                             328.8
Df Residuals:                                47   BIC:                             336.5
Df Model:                                     3                                         
Covariance Type:                      nonrobust                                         
=====================================================================================
                        coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------
const                49.1762     20.894      2.354      0.023       7.142      91.210
rpp_2018             -0.3442      0.155     -2.220      0.031      -0.656      -0.032
unemployment_2018    -1.7211      1.024     -1.681      0.099      -3.780       0.338
2016_trump_vote     -18.5191     12.037     -1.539      0.131     -42.734       5.696
==============================================================================
Omnibus:                        6.637   Durbin-Watson:                   2.543
Prob(Omnibus):                  0.036   Jarque-Bera (JB):                6.049
Skew:                           0.837   Prob(JB):                       0.0486
Kurtosis:                       3.205   Cond. No.                     2.82e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 2.82e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
98,"['rpp_2018', 'unemployment_2018', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.15637501016764765,0.08301631539961707,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.156
Model:                                      OLS   Adj. R-squared:                  0.083
Method:                           Least Squares   F-statistic:                     2.132
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):             0.0920
Time:                                  16:57:59   Log-Likelihood:                -159.88
No. Observations:                            51   AIC:                             329.8
Df Residuals:                                46   BIC:                             339.4
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  40.3204     18.728      2.153      0.037       2.623      78.017
rpp_2018                                               -0.2402      0.103     -2.337      0.024      -0.447      -0.033
unemployment_2018                                      -1.6478      1.181     -1.395      0.170      -4.025       0.729
married_couple_families_as_share_of_households_2018    12.9467     25.147      0.515      0.609     -37.671      63.565
fertility_rate_per_1000_2018                           -0.3142      0.175     -1.791      0.080      -0.667       0.039
==============================================================================
Omnibus:                       10.275   Durbin-Watson:                   2.600
Prob(Omnibus):                  0.006   Jarque-Bera (JB):                9.971
Skew:                           1.034   Prob(JB):                      0.00684
Kurtosis:                       3.645   Cond. No.                     3.70e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.7e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
100,"['rpp_2018', 'unemployment_2018', 'personal_income_per_capita_pct_change_2017_2018', 'fertility_rate_per_1000_2018']",0.15170593833132673,0.07794123731665958,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.152
Model:                                      OLS   Adj. R-squared:                  0.078
Method:                           Least Squares   F-statistic:                     2.057
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.102
Time:                                  16:57:59   Log-Likelihood:                -160.02
No. Observations:                            51   AIC:                             330.0
Df Residuals:                                46   BIC:                             339.7
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                              44.7764     16.809      2.664      0.011      10.941      78.612
rpp_2018                                           -0.2342      0.103     -2.273      0.028      -0.442      -0.027
unemployment_2018                                  -1.9353      1.048     -1.846      0.071      -4.045       0.174
personal_income_per_capita_pct_change_2017_2018    -0.0860      0.843     -0.102      0.919      -1.782       1.610
fertility_rate_per_1000_2018                       -0.2648      0.176     -1.508      0.138      -0.618       0.089
==============================================================================
Omnibus:                       10.153   Durbin-Watson:                   2.612
Prob(Omnibus):                  0.006   Jarque-Bera (JB):                9.889
Skew:                           1.039   Prob(JB):                      0.00712
Kurtosis:                       3.578   Cond. No.                     2.27e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 2.27e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
118,"['rpp_2018', 'unemployment_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.18619300743245282,0.07521932662778719,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.186
Model:                                      OLS   Adj. R-squared:                  0.075
Method:                           Least Squares   F-statistic:                     1.678
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.149
Time:                                  16:58:00   Log-Likelihood:                -158.96
No. Observations:                            51   AIC:                             331.9
Df Residuals:                                44   BIC:                             345.4
Df Model:                                     6                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  55.2174     22.189      2.489      0.017      10.499      99.936
rpp_2018                                               -0.4181      0.174     -2.403      0.021      -0.769      -0.067
unemployment_2018                                      -1.3638      1.207     -1.130      0.265      -3.796       1.069
2016_trump_vote                                       -19.0320     15.093     -1.261      0.214     -49.449      11.385
personal_income_per_capita_pct_change_2017_2018         0.0194      0.855      0.023      0.982      -1.704       1.743
married_couple_families_as_share_of_households_2018    29.5378     28.444      1.038      0.305     -27.787      86.862
fertility_rate_per_1000_2018                           -0.2670      0.193     -1.384      0.173      -0.656       0.122
==============================================================================
Omnibus:                       10.326   Durbin-Watson:                   2.518
Prob(Omnibus):                  0.006   Jarque-Bera (JB):                9.915
Skew:                           1.003   Prob(JB):                      0.00703
Kurtosis:                       3.800   Cond. No.                     3.97e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.97e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
116,"['rpp_2018', 'unemployment_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018', 'fertility_rate_per_1000_2018']",0.16624717473391526,0.07360797192657242,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.166
Model:                                      OLS   Adj. R-squared:                  0.074
Method:                           Least Squares   F-statistic:                     1.795
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.133
Time:                                  16:58:00   Log-Likelihood:                -159.58
No. Observations:                            51   AIC:                             331.2
Df Residuals:                                45   BIC:                             342.7
Df Model:                                     5                                         
Covariance Type:                      nonrobust                                         
===================================================================================================================
                                                      coef    std err          t      P>|t|      [0.025      0.975]
-------------------------------------------------------------------------------------------------------------------
const                                              57.4510     22.103      2.599      0.013      12.932     101.970
rpp_2018                                           -0.3378      0.156     -2.165      0.036      -0.652      -0.024
unemployment_2018                                  -1.9804      1.052     -1.883      0.066      -4.099       0.138
2016_trump_vote                                   -11.9294     13.466     -0.886      0.380     -39.051      15.192
personal_income_per_capita_pct_change_2017_2018     0.0355      0.856      0.041      0.967      -1.688       1.759
fertility_rate_per_1000_2018                       -0.2124      0.186     -1.144      0.259      -0.586       0.162
==============================================================================
Omnibus:                        9.830   Durbin-Watson:                   2.585
Prob(Omnibus):                  0.007   Jarque-Bera (JB):                9.472
Skew:                           1.017   Prob(JB):                      0.00877
Kurtosis:                       3.569   Cond. No.                     3.25e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.25e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
113,"['rpp_2018', 'unemployment_2018', '2016_trump_vote', 'married_couple_families_as_share_of_households_2018']",0.14611719489934005,0.07186651619493489,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.146
Model:                                      OLS   Adj. R-squared:                  0.072
Method:                           Least Squares   F-statistic:                     1.968
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.115
Time:                                  16:57:59   Log-Likelihood:                -160.18
No. Observations:                            51   AIC:                             330.4
Df Residuals:                                46   BIC:                             340.0
Df Model:                                     4                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  46.6313     21.418      2.177      0.035       3.518      89.744
rpp_2018                                               -0.3916      0.173     -2.259      0.029      -0.741      -0.043
unemployment_2018                                      -1.3246      1.209     -1.096      0.279      -3.758       1.109
2016_trump_vote                                       -23.6731     14.639     -1.617      0.113     -53.139       5.793
married_couple_families_as_share_of_households_2018    17.0567     27.192      0.627      0.534     -37.678      71.791
==============================================================================
Omnibus:                        6.465   Durbin-Watson:                   2.495
Prob(Omnibus):                  0.039   Jarque-Bera (JB):                5.712
Skew:                           0.806   Prob(JB):                       0.0575
Kurtosis:                       3.298   Cond. No.                     3.40e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.4e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
86,"['rpp_2018', '2016_trump_vote', 'personal_income_per_capita_pct_change_2017_2018', 'married_couple_families_as_share_of_households_2018', 'fertility_rate_per_1000_2018']",0.16257899394793884,0.06953221549770983,"                                 OLS Regression Results                                 
========================================================================================
Dep. Variable:     domestic_migration_rate_2018   R-squared:                       0.163
Model:                                      OLS   Adj. R-squared:                  0.070
Method:                           Least Squares   F-statistic:                     1.747
Date:                          Fri, 19 Mar 2021   Prob (F-statistic):              0.143
Time:                                  16:57:59   Log-Likelihood:                -159.69
No. Observations:                            51   AIC:                             331.4
Df Residuals:                                45   BIC:                             343.0
Df Model:                                     5                                         
Covariance Type:                      nonrobust                                         
=======================================================================================================================
                                                          coef    std err          t      P>|t|      [0.025      0.975]
-----------------------------------------------------------------------------------------------------------------------
const                                                  46.7455     20.948      2.232      0.031       4.555      88.936
rpp_2018                                               -0.4484      0.172     -2.599      0.013      -0.796      -0.101
2016_trump_vote                                       -22.1927     14.877     -1.492      0.143     -52.156       7.771
personal_income_per_capita_pct_change_2017_2018         0.0336      0.858      0.039      0.969      -1.694       1.761
married_couple_families_as_share_of_households_2018    45.3467     24.841      1.825      0.075      -4.685      95.379
fertility_rate_per_1000_2018                           -0.2636      0.193     -1.363      0.180      -0.653       0.126
==============================================================================
Omnibus:                        6.880   Durbin-Watson:                   2.499
Prob(Omnibus):                  0.032   Jarque-Bera (JB):                5.893
Skew:                           0.785   Prob(JB):                       0.0525
Kurtosis:                       3.557   Cond. No.                     3.61e+03
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 3.61e+03. This might indicate that there are
strong multicollinearity or other numerical problems."
